#duplication_margin=0.05
persistent_family	duplication_ratio	mean_presence	is_single_copy_marker
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3487	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3488	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3489	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3490	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3491	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3492	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3493	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3495	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3498	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3499	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3500	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3502	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3503	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3504	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3505	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3506	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3507	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3508	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3511	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3512	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3513	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3514	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3515	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3516	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3517	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3518	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3519	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3520	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3522	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3523	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3524	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3525	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3526	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3528	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3530	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3531	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3533	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3534	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3535	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3536	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3537	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3538	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3539	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3540	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3541	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3542	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3543	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3861	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3863	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3869	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3870	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3871	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3872	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3876	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3877	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3892	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3896	0.083	1.083	False
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3902	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3903	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3904	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_3944	0.154	1.154	False
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4285	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4286	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4287	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4288	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4290	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4291	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4292	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4294	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4295	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4296	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4297	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4298	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4299	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4300	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4301	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4302	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4303	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4304	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4305	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4306	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4307	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4309	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4311	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4313	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4315	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4316	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4317	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4318	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4319	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4321	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4322	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4323	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4327	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4328	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4329	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4330	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4331	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4333	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4334	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4335	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4336	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4337	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4338	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4339	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4340	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4341	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4343	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4344	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4345	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4346	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4348	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4350	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4351	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4352	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4353	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4354	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4355	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4356	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4357	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4358	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4359	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4362	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4366	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4367	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4370	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4371	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4372	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4373	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4376	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4377	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4378	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4379	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4381	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4382	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4383	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4384	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4385	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4386	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4387	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4389	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4390	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4392	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4394	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4395	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4396	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4397	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4399	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4400	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4401	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4403	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4404	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4405	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4406	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4412	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4413	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4414	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4676	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4677	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4678	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4679	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4680	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4681	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4682	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4683	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4685	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4686	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4689	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4690	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4692	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4693	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4694	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4695	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4697	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4698	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4699	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4700	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4701	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4702	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4703	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4704	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4706	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4707	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4708	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4710	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4711	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4712	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4713	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4714	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4715	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4718	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4719	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4723	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4731	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4732	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4736	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4737	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4739	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4740	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4741	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4744	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4747	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4748	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4749	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4750	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4751	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4752	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4753	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4755	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4758	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4759	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4761	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4762	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4763	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4764	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4765	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4766	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4767	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4768	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4769	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4770	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4772	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4773	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4774	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4775	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4776	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4777	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4778	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4780	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4781	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4782	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4783	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4784	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4785	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4786	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4787	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4788	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4789	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4790	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4796	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4798	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4799	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4800	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4801	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4802	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4804	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4805	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4806	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4808	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4810	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4955	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4956	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4957	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4959	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4960	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4961	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4962	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4965	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4966	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4967	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4968	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4970	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4973	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4974	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4977	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4981	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4983	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4984	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4985	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4986	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4988	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4989	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4990	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4995	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4996	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4997	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4998	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_4999	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5000	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5001	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5004	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5008	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5010	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5011	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5012	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5013	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5014	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5015	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5016	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5017	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5018	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5020	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5021	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5022	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5023	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5024	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5025	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5028	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5029	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5030	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5032	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5033	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5034	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5035	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5036	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5037	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5038	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5040	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5041	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5042	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5043	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5044	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5045	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5046	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5047	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5048	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5049	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5050	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5051	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5052	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5054	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5056	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5057	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5059	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5061	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5062	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5063	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5064	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5065	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5066	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5067	0.0	1.0	True
Vibrio_coralliilyticus_ATCC_BAA-450_CDS_5068	0.0	1.0	True
